episode,reward,epsilon,lr_per_ep
2080,352.0,0.30666666666666664,2.952450000000001e-05
2081,334.0,0.30633333333333335,2.952450000000001e-05
2082,69.0,0.30600000000000005,2.952450000000001e-05
2083,292.0,0.30566666666666664,2.952450000000001e-05
2084,178.0,0.30533333333333335,2.952450000000001e-05
2085,318.0,0.30500000000000005,2.952450000000001e-05
2086,415.0,0.30466666666666664,2.952450000000001e-05
2087,71.0,0.30433333333333334,2.952450000000001e-05
2088,498.0,0.30400000000000005,2.952450000000001e-05
2089,265.0,0.30366666666666664,2.952450000000001e-05
2090,389.0,0.30333333333333334,2.952450000000001e-05
2091,294.0,0.30300000000000005,2.952450000000001e-05
2092,303.0,0.30266666666666664,2.952450000000001e-05
2093,316.0,0.30233333333333334,2.952450000000001e-05
2094,352.0,0.30200000000000005,2.952450000000001e-05
2095,272.0,0.30166666666666664,2.952450000000001e-05
2096,380.0,0.30133333333333334,2.952450000000001e-05
2097,346.0,0.30100000000000005,2.952450000000001e-05
2098,279.0,0.30066666666666664,2.657205000000001e-05
2099,449.0,0.30033333333333334,2.657205000000001e-05
2100,337.0,0.30000000000000004,2.657205000000001e-05
2101,418.0,0.29966666666666664,2.657205000000001e-05
2102,326.0,0.29933333333333334,2.657205000000001e-05
2103,176.0,0.29900000000000004,2.657205000000001e-05
2104,339.0,0.29866666666666664,2.657205000000001e-05
2105,474.0,0.29833333333333334,2.657205000000001e-05
2106,329.0,0.29800000000000004,2.657205000000001e-05
2107,165.0,0.29766666666666663,2.657205000000001e-05
2108,495.0,0.29733333333333334,2.657205000000001e-05
2109,316.0,0.29700000000000004,2.657205000000001e-05
2110,220.0,0.29666666666666663,2.657205000000001e-05
2111,435.0,0.29633333333333334,2.657205000000001e-05
2112,288.0,0.29600000000000004,2.657205000000001e-05
2113,91.0,0.29566666666666663,2.657205000000001e-05
2114,272.0,0.29533333333333334,2.657205000000001e-05
2115,395.0,0.29500000000000004,2.657205000000001e-05
2116,371.0,0.29466666666666663,2.657205000000001e-05
2117,399.0,0.29433333333333334,2.657205000000001e-05
2118,311.0,0.29400000000000004,2.657205000000001e-05
2119,338.0,0.29366666666666663,2.657205000000001e-05
2120,272.0,0.29333333333333333,2.657205000000001e-05
2121,344.0,0.29300000000000004,2.657205000000001e-05
2122,45.0,0.29266666666666663,2.657205000000001e-05
2123,187.0,0.29233333333333333,2.657205000000001e-05
2124,394.0,0.29200000000000004,2.657205000000001e-05
2125,396.0,0.29166666666666663,2.657205000000001e-05
2126,500.0,0.29133333333333333,2.657205000000001e-05
2127,326.0,0.29100000000000004,2.657205000000001e-05
2128,296.0,0.29066666666666663,2.657205000000001e-05
2129,353.0,0.29033333333333333,2.657205000000001e-05
2130,336.0,0.29000000000000004,2.657205000000001e-05
2131,322.0,0.28966666666666663,2.657205000000001e-05
2132,333.0,0.28933333333333333,2.657205000000001e-05
2133,429.0,0.28900000000000003,2.657205000000001e-05
2134,270.0,0.2886666666666666,2.657205000000001e-05
2135,279.0,0.28833333333333333,2.657205000000001e-05
2136,272.0,0.28800000000000003,2.657205000000001e-05
2137,315.0,0.2876666666666666,2.657205000000001e-05
2138,314.0,0.28733333333333333,2.657205000000001e-05
2139,366.0,0.28700000000000003,2.657205000000001e-05
2140,298.0,0.2866666666666666,2.657205000000001e-05
2141,334.0,0.28633333333333333,2.657205000000001e-05
2142,332.0,0.28600000000000003,2.657205000000001e-05
2143,283.0,0.2856666666666666,2.657205000000001e-05
2144,281.0,0.2853333333333333,2.657205000000001e-05
2145,500.0,0.28500000000000003,2.657205000000001e-05
2146,219.0,0.2846666666666666,2.657205000000001e-05
2147,321.0,0.2843333333333333,2.657205000000001e-05
2148,308.0,0.28400000000000003,2.657205000000001e-05
2149,287.0,0.2836666666666666,2.657205000000001e-05
2150,272.0,0.2833333333333333,2.657205000000001e-05
2151,480.0,0.28300000000000003,2.657205000000001e-05
2152,297.0,0.2826666666666666,2.657205000000001e-05
2153,326.0,0.2823333333333333,2.657205000000001e-05
2154,233.0,0.28200000000000003,2.657205000000001e-05
2155,342.0,0.2816666666666666,2.657205000000001e-05
2156,450.0,0.2813333333333333,2.657205000000001e-05
2157,296.0,0.281,2.657205000000001e-05
2158,433.0,0.2806666666666666,2.657205000000001e-05
2159,311.0,0.2803333333333333,2.657205000000001e-05
2160,287.0,0.28,2.391484500000001e-05
2161,282.0,0.2796666666666666,2.391484500000001e-05
2162,382.0,0.2793333333333333,2.391484500000001e-05
2163,500.0,0.279,2.391484500000001e-05
2164,369.0,0.2786666666666666,2.391484500000001e-05
2165,413.0,0.2783333333333333,2.391484500000001e-05
2166,436.0,0.278,2.391484500000001e-05
2167,328.0,0.2776666666666666,2.391484500000001e-05
2168,430.0,0.2773333333333333,2.391484500000001e-05
2169,69.0,0.277,2.391484500000001e-05
2170,392.0,0.2766666666666666,2.391484500000001e-05
2171,112.0,0.2763333333333333,2.391484500000001e-05
2172,500.0,0.276,2.391484500000001e-05
2173,361.0,0.2756666666666666,2.391484500000001e-05
2174,343.0,0.2753333333333333,2.391484500000001e-05
2175,355.0,0.275,2.391484500000001e-05
2176,51.0,0.2746666666666666,2.391484500000001e-05
2177,341.0,0.2743333333333333,2.391484500000001e-05
2178,357.0,0.274,2.391484500000001e-05
2179,495.0,0.2736666666666666,2.391484500000001e-05
2180,336.0,0.2733333333333333,2.391484500000001e-05
2181,500.0,0.273,2.391484500000001e-05
2182,184.0,0.2726666666666666,2.391484500000001e-05
2183,472.0,0.2723333333333333,2.391484500000001e-05
2184,271.0,0.272,2.391484500000001e-05
2185,346.0,0.2716666666666666,2.391484500000001e-05
2186,374.0,0.2713333333333333,2.391484500000001e-05
2187,414.0,0.271,2.391484500000001e-05
2188,352.0,0.2706666666666667,2.391484500000001e-05
2189,284.0,0.2703333333333333,2.391484500000001e-05
2190,276.0,0.27,2.391484500000001e-05
2191,463.0,0.2696666666666667,2.391484500000001e-05
2192,411.0,0.2693333333333333,2.391484500000001e-05
2193,335.0,0.269,2.391484500000001e-05
2194,500.0,0.2686666666666667,2.391484500000001e-05
2195,357.0,0.2683333333333333,2.391484500000001e-05
2196,430.0,0.268,2.391484500000001e-05
2197,351.0,0.2676666666666667,2.391484500000001e-05
2198,329.0,0.2673333333333333,2.391484500000001e-05
2199,389.0,0.267,2.391484500000001e-05
2200,368.0,0.2666666666666667,2.391484500000001e-05
2201,367.0,0.2663333333333333,2.391484500000001e-05
2202,500.0,0.266,2.391484500000001e-05
2203,44.0,0.2656666666666667,2.391484500000001e-05
2204,358.0,0.2653333333333333,2.391484500000001e-05
2205,305.0,0.265,2.391484500000001e-05
2206,341.0,0.2646666666666667,2.391484500000001e-05
2207,432.0,0.2643333333333333,2.391484500000001e-05
2208,431.0,0.264,2.391484500000001e-05
2209,493.0,0.2636666666666667,2.391484500000001e-05
2210,314.0,0.2633333333333333,2.391484500000001e-05
2211,308.0,0.263,2.391484500000001e-05
2212,378.0,0.2626666666666667,2.391484500000001e-05
2213,385.0,0.2623333333333333,2.391484500000001e-05
2214,454.0,0.262,2.391484500000001e-05
2215,446.0,0.2616666666666667,2.391484500000001e-05
2216,388.0,0.2613333333333333,2.152336050000001e-05
2217,379.0,0.261,2.152336050000001e-05
2218,486.0,0.2606666666666667,2.152336050000001e-05
2219,297.0,0.2603333333333333,2.152336050000001e-05
2220,328.0,0.26,2.152336050000001e-05
2221,497.0,0.2596666666666667,2.152336050000001e-05
2222,392.0,0.2593333333333333,2.152336050000001e-05
2223,500.0,0.259,2.152336050000001e-05
2224,500.0,0.2586666666666667,2.152336050000001e-05
2225,337.0,0.2583333333333333,2.152336050000001e-05
2226,357.0,0.258,2.152336050000001e-05
2227,341.0,0.2576666666666667,2.152336050000001e-05
2228,355.0,0.2573333333333333,2.152336050000001e-05
2229,266.0,0.257,2.152336050000001e-05
2230,338.0,0.2566666666666667,2.152336050000001e-05
2231,296.0,0.2563333333333333,2.152336050000001e-05
2232,401.0,0.256,2.152336050000001e-05
2233,312.0,0.2556666666666667,2.152336050000001e-05
2234,291.0,0.2553333333333333,2.152336050000001e-05
2235,377.0,0.255,2.152336050000001e-05
2236,478.0,0.2546666666666667,2.152336050000001e-05
2237,362.0,0.2543333333333333,2.152336050000001e-05
2238,375.0,0.254,2.152336050000001e-05
2239,71.0,0.2536666666666667,2.152336050000001e-05
2240,130.0,0.2533333333333333,2.152336050000001e-05
2241,424.0,0.253,2.152336050000001e-05
2242,309.0,0.2526666666666667,2.152336050000001e-05
2243,387.0,0.2523333333333333,2.152336050000001e-05
2244,400.0,0.252,2.152336050000001e-05
2245,346.0,0.2516666666666667,2.152336050000001e-05
2246,363.0,0.2513333333333333,2.152336050000001e-05
2247,410.0,0.251,2.152336050000001e-05
2248,65.0,0.2506666666666667,2.152336050000001e-05
2249,392.0,0.2503333333333333,2.152336050000001e-05
2250,462.0,0.25,2.152336050000001e-05
2251,354.0,0.2496666666666667,2.152336050000001e-05
2252,332.0,0.2493333333333333,2.152336050000001e-05
2253,325.0,0.249,2.152336050000001e-05
2254,303.0,0.2486666666666667,2.152336050000001e-05
2255,165.0,0.2483333333333333,2.152336050000001e-05
2256,368.0,0.248,2.152336050000001e-05
2257,428.0,0.2476666666666667,2.152336050000001e-05
2258,429.0,0.2473333333333333,2.152336050000001e-05
2259,359.0,0.247,2.152336050000001e-05
2260,500.0,0.2466666666666667,2.152336050000001e-05
2261,376.0,0.2463333333333333,2.152336050000001e-05
2262,350.0,0.246,2.152336050000001e-05
2263,400.0,0.2456666666666667,2.152336050000001e-05
2264,373.0,0.2453333333333333,2.152336050000001e-05
2265,383.0,0.245,2.152336050000001e-05
2266,500.0,0.2446666666666667,2.152336050000001e-05
2267,442.0,0.2443333333333333,2.152336050000001e-05
2268,70.0,0.244,2.152336050000001e-05
2269,500.0,0.2436666666666667,2.152336050000001e-05
2270,394.0,0.2433333333333333,2.152336050000001e-05
2271,384.0,0.243,1.937102445000001e-05
2272,384.0,0.2426666666666667,1.937102445000001e-05
2273,316.0,0.2423333333333333,1.937102445000001e-05
2274,413.0,0.242,1.937102445000001e-05
2275,124.0,0.2416666666666667,1.937102445000001e-05
2276,411.0,0.2413333333333333,1.937102445000001e-05
2277,413.0,0.241,1.937102445000001e-05
2278,413.0,0.2406666666666667,1.937102445000001e-05
2279,368.0,0.2403333333333333,1.937102445000001e-05
2280,500.0,0.24,1.937102445000001e-05
2281,434.0,0.2396666666666667,1.937102445000001e-05
2282,63.0,0.2393333333333333,1.937102445000001e-05
2283,420.0,0.239,1.937102445000001e-05
2284,354.0,0.2386666666666667,1.937102445000001e-05
2285,366.0,0.23833333333333329,1.937102445000001e-05
2286,475.0,0.238,1.937102445000001e-05
2287,400.0,0.2376666666666667,1.937102445000001e-05
2288,325.0,0.23733333333333329,1.937102445000001e-05
2289,444.0,0.237,1.937102445000001e-05
2290,500.0,0.2366666666666667,1.937102445000001e-05
2291,344.0,0.23633333333333328,1.937102445000001e-05
2292,13.0,0.236,1.937102445000001e-05
2293,351.0,0.2356666666666667,1.937102445000001e-05
2294,500.0,0.23533333333333328,1.937102445000001e-05
2295,46.0,0.235,1.937102445000001e-05
2296,391.0,0.2346666666666667,1.937102445000001e-05
2297,134.0,0.23433333333333328,1.937102445000001e-05
2298,377.0,0.23399999999999999,1.937102445000001e-05
2299,401.0,0.2336666666666667,1.937102445000001e-05
2300,500.0,0.23333333333333328,1.937102445000001e-05
2301,428.0,0.23299999999999998,1.937102445000001e-05
2302,500.0,0.2326666666666667,1.937102445000001e-05
2303,500.0,0.23233333333333328,1.937102445000001e-05
2304,500.0,0.23199999999999998,1.937102445000001e-05
2305,396.0,0.2316666666666667,1.937102445000001e-05
2306,288.0,0.23133333333333328,1.937102445000001e-05
2307,500.0,0.23099999999999998,1.937102445000001e-05
2308,500.0,0.2306666666666667,1.937102445000001e-05
2309,314.0,0.23033333333333328,1.937102445000001e-05
2310,264.0,0.22999999999999998,1.937102445000001e-05
2311,500.0,0.22966666666666669,1.937102445000001e-05
2312,500.0,0.22933333333333328,1.937102445000001e-05
2313,500.0,0.22899999999999998,1.937102445000001e-05
2314,500.0,0.22866666666666668,1.937102445000001e-05
2315,500.0,0.2283333333333334,1.937102445000001e-05
2316,500.0,0.22799999999999998,1.937102445000001e-05
2317,500.0,0.22766666666666668,1.937102445000001e-05
2318,500.0,0.2273333333333334,1.937102445000001e-05
2319,500.0,0.22699999999999998,1.937102445000001e-05
2320,500.0,0.22666666666666668,1.937102445000001e-05
2321,500.0,0.2263333333333334,1.937102445000001e-05
2322,500.0,0.22599999999999998,1.7433922005000008e-05
2323,500.0,0.22566666666666668,1.7433922005000008e-05
2324,500.0,0.22533333333333339,1.7433922005000008e-05
2325,500.0,0.22499999999999998,1.7433922005000008e-05
2326,194.0,0.22466666666666668,1.7433922005000008e-05
2327,500.0,0.22433333333333338,1.7433922005000008e-05
2328,500.0,0.22399999999999998,1.7433922005000008e-05
2329,500.0,0.22366666666666668,1.7433922005000008e-05
2330,500.0,0.22333333333333338,1.7433922005000008e-05
2331,94.0,0.22299999999999998,1.7433922005000008e-05
2332,500.0,0.22266666666666668,1.7433922005000008e-05
2333,178.0,0.22233333333333338,1.7433922005000008e-05
2334,167.0,0.22199999999999998,1.7433922005000008e-05
2335,500.0,0.22166666666666668,1.7433922005000008e-05
2336,27.0,0.22133333333333338,1.7433922005000008e-05
2337,33.0,0.22099999999999997,1.7433922005000008e-05
2338,500.0,0.22066666666666668,1.7433922005000008e-05
2339,431.0,0.22033333333333338,1.7433922005000008e-05
2340,379.0,0.21999999999999997,1.7433922005000008e-05
2341,500.0,0.21966666666666668,1.7433922005000008e-05
2342,17.0,0.21933333333333338,1.7433922005000008e-05
2343,500.0,0.21899999999999997,1.7433922005000008e-05
2344,33.0,0.21866666666666668,1.7433922005000008e-05
2345,500.0,0.21833333333333338,1.7433922005000008e-05
2346,450.0,0.21799999999999997,1.7433922005000008e-05
2347,500.0,0.21766666666666667,1.7433922005000008e-05
2348,260.0,0.21733333333333338,1.7433922005000008e-05
2349,173.0,0.21699999999999997,1.7433922005000008e-05
2350,500.0,0.21666666666666667,1.7433922005000008e-05
2351,500.0,0.21633333333333338,1.7433922005000008e-05
2352,18.0,0.21599999999999997,1.7433922005000008e-05
2353,500.0,0.21566666666666667,1.7433922005000008e-05
2354,500.0,0.21533333333333338,1.7433922005000008e-05
2355,500.0,0.21499999999999997,1.7433922005000008e-05
2356,107.0,0.21466666666666667,1.7433922005000008e-05
2357,500.0,0.21433333333333338,1.7433922005000008e-05
2358,500.0,0.21399999999999997,1.7433922005000008e-05
2359,500.0,0.21366666666666667,1.7433922005000008e-05
2360,285.0,0.21333333333333337,1.7433922005000008e-05
2361,500.0,0.21299999999999997,1.7433922005000008e-05
2362,500.0,0.21266666666666667,1.7433922005000008e-05
2363,500.0,0.21233333333333337,1.7433922005000008e-05
2364,500.0,0.21199999999999997,1.7433922005000008e-05
2365,500.0,0.21166666666666667,1.7433922005000008e-05
2366,35.0,0.21133333333333337,1.7433922005000008e-05
2367,500.0,0.21099999999999997,1.7433922005000008e-05
2368,500.0,0.21066666666666667,1.7433922005000008e-05
2369,500.0,0.21033333333333337,1.7433922005000008e-05
2370,500.0,0.20999999999999996,1.7433922005000008e-05
2371,500.0,0.20966666666666667,1.7433922005000008e-05
2372,500.0,0.20933333333333337,1.7433922005000008e-05
2373,500.0,0.20899999999999996,1.569052980450001e-05
2374,500.0,0.20866666666666667,1.569052980450001e-05
2375,500.0,0.20833333333333337,1.569052980450001e-05
2376,500.0,0.20799999999999996,1.569052980450001e-05
2377,500.0,0.20766666666666667,1.569052980450001e-05
2378,500.0,0.20733333333333337,1.569052980450001e-05
2379,500.0,0.20699999999999996,1.569052980450001e-05
2380,179.0,0.20666666666666667,1.569052980450001e-05
2381,500.0,0.20633333333333337,1.569052980450001e-05
2382,500.0,0.20599999999999996,1.569052980450001e-05
2383,500.0,0.20566666666666666,1.569052980450001e-05
2384,500.0,0.20533333333333337,1.569052980450001e-05
2385,500.0,0.20499999999999996,1.569052980450001e-05
2386,500.0,0.20466666666666666,1.569052980450001e-05
2387,500.0,0.20433333333333337,1.569052980450001e-05
2388,500.0,0.20399999999999996,1.569052980450001e-05
2389,500.0,0.20366666666666666,1.569052980450001e-05
2390,500.0,0.20333333333333337,1.569052980450001e-05
2391,500.0,0.20299999999999996,1.569052980450001e-05
2392,500.0,0.20266666666666666,1.569052980450001e-05
2393,96.0,0.20233333333333337,1.569052980450001e-05
2394,500.0,0.20199999999999996,1.569052980450001e-05
2395,500.0,0.20166666666666666,1.569052980450001e-05
2396,500.0,0.20133333333333336,1.569052980450001e-05
2397,500.0,0.20099999999999996,1.569052980450001e-05
2398,500.0,0.20066666666666666,1.569052980450001e-05
2399,500.0,0.20033333333333336,1.569052980450001e-05
2400,500.0,0.19999999999999996,1.569052980450001e-05
2401,171.0,0.19966666666666666,1.569052980450001e-05
2402,500.0,0.19933333333333336,1.569052980450001e-05
2403,500.0,0.19899999999999995,1.569052980450001e-05
2404,500.0,0.19866666666666666,1.569052980450001e-05
2405,500.0,0.19833333333333336,1.569052980450001e-05
2406,321.0,0.19799999999999995,1.569052980450001e-05
2407,318.0,0.19766666666666666,1.569052980450001e-05
2408,500.0,0.19733333333333336,1.569052980450001e-05
2409,245.0,0.19699999999999995,1.569052980450001e-05
2410,500.0,0.19666666666666666,1.569052980450001e-05
2411,500.0,0.19633333333333336,1.569052980450001e-05
2412,500.0,0.19599999999999995,1.569052980450001e-05
2413,500.0,0.19566666666666666,1.569052980450001e-05
2414,500.0,0.19533333333333336,1.569052980450001e-05
2415,500.0,0.19499999999999995,1.569052980450001e-05
2416,497.0,0.19466666666666665,1.4121476824050009e-05
2417,500.0,0.19433333333333336,1.4121476824050009e-05
2418,500.0,0.19399999999999995,1.4121476824050009e-05
2419,500.0,0.19366666666666665,1.4121476824050009e-05
2420,500.0,0.19333333333333336,1.4121476824050009e-05
2421,500.0,0.19299999999999995,1.4121476824050009e-05
2422,472.0,0.19266666666666665,1.4121476824050009e-05
2423,500.0,0.19233333333333336,1.4121476824050009e-05
2424,241.0,0.19199999999999995,1.4121476824050009e-05
2425,500.0,0.19166666666666665,1.4121476824050009e-05
2426,166.0,0.19133333333333336,1.4121476824050009e-05
2427,500.0,0.19099999999999995,1.4121476824050009e-05
2428,500.0,0.19066666666666665,1.4121476824050009e-05
2429,500.0,0.19033333333333335,1.4121476824050009e-05
2430,500.0,0.18999999999999995,1.4121476824050009e-05
2431,500.0,0.18966666666666665,1.4121476824050009e-05
2432,500.0,0.18933333333333335,1.4121476824050009e-05
2433,500.0,0.18899999999999995,1.4121476824050009e-05
2434,500.0,0.18866666666666665,1.4121476824050009e-05
2435,500.0,0.18833333333333335,1.4121476824050009e-05
2436,500.0,0.18799999999999994,1.4121476824050009e-05
2437,500.0,0.18766666666666665,1.4121476824050009e-05
2438,500.0,0.18733333333333335,1.4121476824050009e-05
2439,385.0,0.18700000000000006,1.4121476824050009e-05
2440,462.0,0.18666666666666665,1.4121476824050009e-05
2441,500.0,0.18633333333333335,1.4121476824050009e-05
2442,500.0,0.18600000000000005,1.4121476824050009e-05
2443,500.0,0.18566666666666665,1.4121476824050009e-05
2444,500.0,0.18533333333333335,1.4121476824050009e-05
2445,201.0,0.18500000000000005,1.4121476824050009e-05
2446,319.0,0.18466666666666665,1.4121476824050009e-05
2447,500.0,0.18433333333333335,1.4121476824050009e-05
2448,500.0,0.18400000000000005,1.4121476824050009e-05
2449,500.0,0.18366666666666664,1.4121476824050009e-05
2450,500.0,0.18333333333333335,1.4121476824050009e-05
2451,500.0,0.18300000000000005,1.4121476824050009e-05
2452,500.0,0.18266666666666664,1.4121476824050009e-05
2453,500.0,0.18233333333333335,1.4121476824050009e-05
2454,500.0,0.18200000000000005,1.4121476824050009e-05
2455,86.0,0.18166666666666664,1.4121476824050009e-05
2456,500.0,0.18133333333333335,1.4121476824050009e-05
2457,32.0,0.18100000000000005,1.4121476824050009e-05
2458,500.0,0.18066666666666664,1.4121476824050009e-05
2459,500.0,0.18033333333333335,1.4121476824050009e-05
2460,500.0,0.18000000000000005,1.4121476824050009e-05
2461,500.0,0.17966666666666664,1.2709329141645008e-05
2462,500.0,0.17933333333333334,1.2709329141645008e-05
2463,500.0,0.17900000000000005,1.2709329141645008e-05
2464,500.0,0.17866666666666664,1.2709329141645008e-05
2465,500.0,0.17833333333333334,1.2709329141645008e-05
2466,500.0,0.17800000000000005,1.2709329141645008e-05
2467,500.0,0.17766666666666664,1.2709329141645008e-05
2468,500.0,0.17733333333333334,1.2709329141645008e-05
2469,500.0,0.17700000000000005,1.2709329141645008e-05
2470,500.0,0.17666666666666664,1.2709329141645008e-05
2471,76.0,0.17633333333333334,1.2709329141645008e-05
2472,500.0,0.17600000000000005,1.2709329141645008e-05
2473,500.0,0.17566666666666664,1.2709329141645008e-05
2474,500.0,0.17533333333333334,1.2709329141645008e-05
2475,500.0,0.17500000000000004,1.2709329141645008e-05
2476,500.0,0.17466666666666664,1.2709329141645008e-05
2477,500.0,0.17433333333333334,1.2709329141645008e-05
2478,135.0,0.17400000000000004,1.2709329141645008e-05
2479,500.0,0.17366666666666664,1.2709329141645008e-05
2480,500.0,0.17333333333333334,1.2709329141645008e-05
2481,500.0,0.17300000000000004,1.2709329141645008e-05
2482,500.0,0.17266666666666663,1.2709329141645008e-05
2483,500.0,0.17233333333333334,1.2709329141645008e-05
2484,500.0,0.17200000000000004,1.2709329141645008e-05
2485,500.0,0.17166666666666663,1.2709329141645008e-05
2486,500.0,0.17133333333333334,1.2709329141645008e-05
2487,500.0,0.17100000000000004,1.2709329141645008e-05
2488,127.0,0.17066666666666663,1.2709329141645008e-05
2489,500.0,0.17033333333333334,1.2709329141645008e-05
2490,500.0,0.17000000000000004,1.2709329141645008e-05
2491,500.0,0.16966666666666663,1.2709329141645008e-05
2492,500.0,0.16933333333333334,1.2709329141645008e-05
2493,500.0,0.16900000000000004,1.2709329141645008e-05
2494,500.0,0.16866666666666663,1.2709329141645008e-05
2495,500.0,0.16833333333333333,1.2709329141645008e-05
2496,500.0,0.16800000000000004,1.2709329141645008e-05
2497,500.0,0.16766666666666663,1.2709329141645008e-05
2498,500.0,0.16733333333333333,1.2709329141645008e-05
2499,500.0,0.16700000000000004,1.2709329141645008e-05
2500,325.0,0.16666666666666663,1.2709329141645008e-05
2501,500.0,0.16633333333333333,1.2709329141645008e-05
2502,275.0,0.16600000000000004,1.2709329141645008e-05
2503,500.0,0.16566666666666663,1.2709329141645008e-05
2504,500.0,0.16533333333333333,1.1438396227480508e-05
2505,500.0,0.16500000000000004,1.1438396227480508e-05
2506,500.0,0.16466666666666663,1.1438396227480508e-05
2507,500.0,0.16433333333333333,1.1438396227480508e-05
2508,500.0,0.16400000000000003,1.1438396227480508e-05
2509,500.0,0.16366666666666663,1.1438396227480508e-05
2510,500.0,0.16333333333333333,1.1438396227480508e-05
2511,85.0,0.16300000000000003,1.1438396227480508e-05
2512,500.0,0.16266666666666663,1.1438396227480508e-05
2513,500.0,0.16233333333333333,1.1438396227480508e-05
2514,500.0,0.16200000000000003,1.1438396227480508e-05
2515,500.0,0.16166666666666663,1.1438396227480508e-05
2516,484.0,0.16133333333333333,1.1438396227480508e-05
2517,500.0,0.16100000000000003,1.1438396227480508e-05
2518,500.0,0.16066666666666662,1.1438396227480508e-05
2519,223.0,0.16033333333333333,1.1438396227480508e-05
2520,500.0,0.16000000000000003,1.1438396227480508e-05
2521,31.0,0.15966666666666662,1.1438396227480508e-05
2522,272.0,0.15933333333333333,1.1438396227480508e-05
2523,500.0,0.15900000000000003,1.1438396227480508e-05
2524,500.0,0.15866666666666662,1.1438396227480508e-05
2525,500.0,0.15833333333333333,1.1438396227480508e-05
2526,309.0,0.15800000000000003,1.1438396227480508e-05
2527,500.0,0.15766666666666662,1.1438396227480508e-05
2528,500.0,0.15733333333333333,1.1438396227480508e-05
2529,500.0,0.15700000000000003,1.1438396227480508e-05
2530,500.0,0.15666666666666662,1.1438396227480508e-05
2531,500.0,0.15633333333333332,1.1438396227480508e-05
2532,402.0,0.15600000000000003,1.1438396227480508e-05
2533,500.0,0.15566666666666662,1.1438396227480508e-05
2534,500.0,0.15533333333333332,1.1438396227480508e-05
2535,116.0,0.15500000000000003,1.1438396227480508e-05
2536,500.0,0.15466666666666662,1.1438396227480508e-05
2537,40.0,0.15433333333333332,1.1438396227480508e-05
2538,500.0,0.15400000000000003,1.1438396227480508e-05
2539,500.0,0.15366666666666662,1.1438396227480508e-05
2540,282.0,0.15333333333333332,1.1438396227480508e-05
2541,109.0,0.15300000000000002,1.1438396227480508e-05
2542,500.0,0.15266666666666662,1.1438396227480508e-05
2543,500.0,0.15233333333333332,1.1438396227480508e-05
2544,216.0,0.15200000000000002,1.1438396227480508e-05
2545,500.0,0.15166666666666662,1.1438396227480508e-05
2546,500.0,0.15133333333333332,1.1438396227480508e-05
2547,310.0,0.15100000000000002,1.1438396227480508e-05
2548,500.0,0.15066666666666662,1.1438396227480508e-05
2549,500.0,0.15033333333333332,1.1438396227480508e-05
2550,16.0,0.15000000000000002,1.1438396227480508e-05
2551,500.0,0.14966666666666661,1.1438396227480508e-05
2552,500.0,0.14933333333333332,1.0294556604732457e-05
2553,500.0,0.14900000000000002,1.0294556604732457e-05
2554,500.0,0.1486666666666666,1.0294556604732457e-05
2555,500.0,0.14833333333333332,1.0294556604732457e-05
2556,500.0,0.14800000000000002,1.0294556604732457e-05
2557,500.0,0.1476666666666666,1.0294556604732457e-05
2558,500.0,0.14733333333333332,1.0294556604732457e-05
2559,500.0,0.14700000000000002,1.0294556604732457e-05
2560,500.0,0.1466666666666666,1.0294556604732457e-05
2561,500.0,0.14633333333333332,1.0294556604732457e-05
2562,500.0,0.14600000000000002,1.0294556604732457e-05
2563,500.0,0.14566666666666672,1.0294556604732457e-05
2564,500.0,0.14533333333333331,1.0294556604732457e-05
2565,500.0,0.14500000000000002,1.0294556604732457e-05
2566,500.0,0.14466666666666672,1.0294556604732457e-05
2567,293.0,0.1443333333333333,1.0294556604732457e-05
2568,500.0,0.14400000000000002,1.0294556604732457e-05
2569,177.0,0.14366666666666672,1.0294556604732457e-05
2570,334.0,0.1433333333333333,1.0294556604732457e-05
2571,500.0,0.14300000000000002,1.0294556604732457e-05
2572,165.0,0.14266666666666672,1.0294556604732457e-05
2573,16.0,0.1423333333333333,1.0294556604732457e-05
2574,500.0,0.14200000000000002,1.0294556604732457e-05
2575,463.0,0.14166666666666672,1.0294556604732457e-05
2576,33.0,0.1413333333333333,1.0294556604732457e-05
2577,500.0,0.14100000000000001,1.0294556604732457e-05
2578,500.0,0.14066666666666672,1.0294556604732457e-05
2579,500.0,0.1403333333333333,1.0294556604732457e-05
2580,500.0,0.14,1.0294556604732457e-05
2581,500.0,0.13966666666666672,1.0294556604732457e-05
2582,500.0,0.1393333333333333,1.0294556604732457e-05
2583,279.0,0.139,1.0294556604732457e-05
2584,500.0,0.13866666666666672,1.0294556604732457e-05
2585,412.0,0.1383333333333333,1.0294556604732457e-05
2586,500.0,0.138,1.0294556604732457e-05
2587,29.0,0.13766666666666671,1.0294556604732457e-05
2588,500.0,0.1373333333333333,1.0294556604732457e-05
2589,500.0,0.137,1.0294556604732457e-05
2590,500.0,0.13666666666666671,1.0294556604732457e-05
2591,500.0,0.1363333333333333,1.0294556604732457e-05
2592,500.0,0.136,1.0294556604732457e-05
2593,160.0,0.1356666666666667,1.0294556604732457e-05
2594,500.0,0.1353333333333333,1.0294556604732457e-05
2595,500.0,0.135,1.0294556604732457e-05
2596,500.0,0.1346666666666667,1.0294556604732457e-05
2597,500.0,0.1343333333333333,1.0294556604732457e-05
2598,500.0,0.134,9.265100944259211e-06
